Date,Marque,Modele,Annee_modele,Type,Aide_financiere,Demandeur
2015-12-10,Toyota,Camry Hybrid,2016,VH,500,Municipalité
2015-12-10,Toyota,Prius C,2015,VH,500,Municipalité
2015-12-10,Toyota,Camry Hybrid,2016,VH,500,Municipalité
2015-12-10,Ford,Focus Électrique,2016,VEE,8 000,Entreprise
2015-12-10,Toyota,Prius C,2015,VH,500,Particulier
2015-12-10,Toyota,Camry Hybrid,2016,VH,500,Particulier
2015-12-10,Toyota,Camry Hybrid,2016,VH,500,Municipalité
2015-12-10,Ford,C-MAX Hybride,2015,VH,500,Particulier
2015-12-10,Chevrolet,Volt,2015,VHR,8 000,Particulier
2015-12-10,Toyota,Prius C,2015,VH,500,Particulier
2015-12-10,Toyota,Camry Hybrid,2016,VH,500,Particulier
2015-12-10,Toyota,Prius C,2015,VH,500,Particulier
2015-12-10,BMW,i3,2015,VHR,8 000,Particulier
2015-12-10,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-10,Chevrolet,Volt,2015,VHR,8 000,Particulier
2015-12-10,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-10,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-10,Toyota,Prius,2015,VH,500,Particulier
2015-12-10,Toyota,Prius V,2016,VH,375,Particulier
2015-12-10,Chevrolet,Volt,2015,VHR,8 000,Particulier
2015-12-10,Chevrolet,Volt,2015,VHR,8 000,Particulier
2015-12-10,Mitsubishi,i-MiEV,2016,VEE,8 000,Particulier
2015-12-10,Toyota,Prius V,2016,VH,500,Particulier
2015-12-10,Toyota,Prius V,2016,VH,500,Particulier
2015-12-10,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-10,Ford,Fusion Hybride,2015,VH,500,Particulier
2015-12-10,Toyota,Prius V,2016,VH,500,Particulier
2015-12-10,Nissan,Leaf,2016,VEE,8 000,Particulier
2015-12-10,Tesla,Model S,2015,VEE,8 000,Particulier
2015-12-10,Ford,Fusion Hybride,2015,VH,500,Particulier
2015-12-10,Toyota,Prius,2015,VH,500,Particulier
2015-12-11,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-11,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-11,Toyota,Prius,2015,VH,500,Particulier
2015-12-11,Toyota,Prius C,2015,VH,500,Particulier
2015-12-11,Toyota,Prius V,2016,VH,500,Particulier
2015-12-11,Toyota,Prius C,2015,VH,500,Particulier
2015-12-11,Mitsubishi,i-MiEV,2016,VEE,8 000,Particulier
2015-12-11,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-11,Chevrolet,Volt,2015,VHR,8 000,Particulier
2015-12-11,Toyota,Prius V,2015,VH,500,Particulier
2015-12-11,Toyota,Prius C,2015,VH,500,Particulier
2015-12-11,Smart,fortwo electric driVEE,2015,VEE,8 000,Entreprise
2015-12-11,Toyota,Prius,2015,VH,500,Particulier
2015-12-11,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-11,Toyota,Prius,2016,VH,500,Particulier
2015-12-11,Toyota,Prius V,2016,VH,500,Particulier
2015-12-11,Nissan,Leaf,2015,VEE,8 000,Particulier
2015-12-14,Chevrolet,Volt,2015,VHR,8 000,Particulier
2015-12-14,Toyota,Prius V,2016,VH,375,Particulier
2015-12-14,Toyota,Prius V,2016,VH,375,Particulier
2015-12-14,Toyota,Prius,2015,VH,500,Particulier
2015-12-14,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-14,Toyota,Prius V,2015,VH,500,Particulier
2015-12-14,Toyota,Prius V,2015,VH,500,Particulier
2015-12-14,Nissan,Leaf,2016,VEE,8 000,Particulier
2015-12-14,Toyota,Prius V,2016,VH,500,Particulier
2015-12-14,Toyota,Prius,2015,VH,500,Particulier
2015-12-14,Toyota,Prius,2015,VH,500,Particulier
2015-12-14,Tesla,Model S,2015,VEE,8 000,Particulier
2015-12-14,Nissan,Leaf,2016,VEE,8 000,Particulier
2015-12-14,Nissan,Leaf,2016,VEE,8 000,Particulier
2015-12-14,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-14,Tesla,Model S,2015,VEE,6 000,Particulier
2015-12-14,Nissan,Leaf,2015,VEE,8 000,Particulier
2015-12-14,Toyota,Prius V,2015,VH,500,Particulier
2015-12-14,Tesla,Model S,2015,VEE,6 000,Particulier
2015-12-14,Nissan,Leaf,2016,VEE,8 000,Particulier
2015-12-14,Nissan,Leaf,2016,VEE,8 000,Particulier
2015-12-14,Chevrolet,Volt,2015,VHR,8 000,Entreprise
2015-12-14,Toyota,Prius C,2015,VH,500,Particulier
2015-12-14,Nissan,Leaf,2016,VEE,8 000,Particulier
2015-12-14,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-14,Toyota,Prius PHV,2015,VHR,500,Particulier
2015-12-14,Toyota,Prius V,2016,VH,500,Particulier
2015-12-14,Tesla,Model S,2015,VEE,8 000,Particulier
2015-12-14,Tesla,Model S,2015,VEE,8 000,Particulier
2015-12-14,Tesla,Model S,2015,VEE,8 000,Particulier
2015-12-14,Tesla,Model S,2015,VEE,8 000,Particulier
2015-12-14,Tesla,Model S,2015,VEE,8 000,Particulier
2015-12-14,Toyota,Prius V,2016,VH,500,Entreprise
2015-12-14,Nissan,Leaf,2016,VEE,8 000,Particulier
2015-12-14,Nissan,Leaf,2016,VEE,8 000,Particulier
2015-12-14,Toyota,Prius C,2015,VH,500,Particulier
2015-12-14,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-14,Toyota,Camry Hybrid,2016,VH,500,Municipalité
2015-12-14,Toyota,Camry Hybrid,2016,VH,500,Municipalité
2015-12-14,BMW,i8,2015,VHR,4 000,Particulier
2015-12-14,BMW,i3,2015,VEE,8 000,Particulier
2015-12-14,Toyota,Camry Hybrid,2016,VH,500,Municipalité
2015-12-14,Nissan,Leaf,2016,VEE,8 000,Particulier
2015-12-14,Nissan,Leaf,2016,VEE,8 000,Particulier
2015-12-14,Toyota,Prius C,2015,VH,500,Particulier
2015-12-14,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-14,Toyota,Prius,2015,VH,500,Particulier
2015-12-14,Toyota,Prius,2016,VH,500,Particulier
2015-12-14,Nissan,Leaf,2016,VEE,8 000,Particulier
2015-12-14,Toyota,Prius C,2015,VH,500,Entreprise
2015-12-14,Toyota,Camry Hybrid,2016,VH,500,Particulier
2015-12-14,Toyota,Prius,2015,VH,500,Particulier
2015-12-14,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-14,Nissan,Leaf,2016,VEE,8 000,Particulier
2015-12-14,Smart,fortwo electric driVEE,2016,VEE,8 000,Particulier
2015-12-14,Ford,C-MAX Hybride,2015,VH,375,Particulier
2015-12-14,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-14,Tesla,Model S,2015,VEE,8 000,Particulier
2015-12-14,Nissan,Leaf,2016,VEE,8 000,Particulier
2015-12-14,Toyota,Prius C,2015,VH,500,Particulier
2015-12-14,Chevrolet,Volt,2015,VHR,8 000,Particulier
2015-12-14,Toyota,Prius V,2015,VH,375,Entreprise
2015-12-14,Tesla,Model S,2015,VEE,8 000,Entreprise
2015-12-14,Tesla,Model S,2015,VEE,8 000,Entreprise
2015-12-15,Toyota,Prius,2015,VH,500,Particulier
2015-12-15,Nissan,Leaf,2016,VEE,8 000,Particulier
2015-12-15,Tesla,Model S,2015,VEE,8 000,Particulier
2015-12-15,Toyota,Prius,2015,VH,500,Particulier
2015-12-15,Nissan,Leaf,2016,VEE,8 000,Particulier
2015-12-15,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-15,Nissan,Leaf,2016,VEE,8 000,Particulier
2015-12-15,Tesla,Model S,2015,VEE,8 000,Particulier
2015-12-15,Toyota,Prius V,2016,VH,500,Particulier
2015-12-15,Toyota,Prius C,2015,VH,500,Particulier
2015-12-15,Chevrolet,Volt,2015,VHR,8 000,Particulier
2015-12-15,Toyota,Prius C,2015,VH,500,Particulier
2015-12-15,Toyota,Prius V,2016,VH,500,Particulier
2015-12-15,Toyota,Prius,2015,VH,500,Particulier
2015-12-15,Toyota,Prius V,2015,VH,500,Particulier
2015-12-15,Toyota,Prius,2015,VH,500,Particulier
2015-12-15,Nissan,Leaf,2016,VEE,8 000,Particulier
2015-12-15,Smart,fortwo electric driVEE,2016,VEE,8 000,Entreprise
2015-12-15,Toyota,Camry Hybrid,2016,VH,500,Particulier
2015-12-15,Toyota,Prius C,2015,VH,500,Entreprise
2015-12-15,Toyota,Prius C,2015,VH,500,Entreprise
2015-12-15,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-15,Toyota,Prius V,2016,VH,500,Particulier
2015-12-15,Toyota,Prius,2015,VH,500,Particulier
2015-12-15,Toyota,Prius V,2015,VH,500,Particulier
2015-12-16,Nissan,Leaf,2015,VEE,8 000,Particulier
2015-12-16,Nissan,Leaf,2016,VEE,8 000,Particulier
2015-12-16,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-16,Chevrolet,Volt,2015,VHR,8 000,Particulier
2015-12-16,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-16,Toyota,Prius C,2015,VH,500,Entreprise
2015-12-16,Toyota,Prius C,2015,VH,500,Particulier
2015-12-16,Nissan,Leaf,2015,VEE,8 000,Particulier
2015-12-16,Toyota,Camry Hybrid,2016,VH,375,Particulier
2015-12-16,Tesla,Model S,2015,VEE,8 000,Particulier
2015-12-16,Toyota,Camry Hybrid,2016,VH,500,Particulier
2015-12-16,Toyota,Camry Hybrid,2016,VH,500,Particulier
2015-12-16,Nissan,Leaf,2016,VEE,8 000,Particulier
2015-12-16,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-16,Ford,Fusion Hybride,2016,VH,500,Particulier
2015-12-16,Toyota,Prius V,2016,VH,500,Particulier
2015-12-16,Toyota,Camry Hybrid,2016,VH,500,Particulier
2015-12-16,Tesla,Model S,2015,VEE,8 000,Particulier
2015-12-16,Tesla,Model S,2015,VEE,8 000,Particulier
2015-12-16,Tesla,Model S,2015,VEE,8 000,Particulier
2015-12-16,BMW,i8,2015,VHR,4 000,Particulier
2015-12-16,Tesla,Model S,2015,VEE,6 000,Entreprise
2015-12-16,Lincoln,MKZ,2016,VH,500,Particulier
2015-12-16,Ford,C-MAX Hybride,2015,VH,500,Particulier
2015-12-16,Toyota,Camry Hybrid,2016,VH,500,Particulier
2015-12-16,Ford,C-MAX Hybride,2014,VH,500,Particulier
2015-12-16,Toyota,Prius V,2016,VH,500,Particulier
2015-12-16,Honda,Accord,2015,VH,500,Particulier
2015-12-17,Lexus,CT 200h,2016,VH,500,Particulier
2015-12-17,Toyota,Prius C,2015,VH,500,Particulier
2015-12-17,Toyota,Prius V,2015,VH,500,Particulier
2015-12-17,Toyota,Prius V,2016,VH,500,Particulier
2015-12-17,Hyundai,Sonata Hybride,2016,VH,500,Particulier
2015-12-17,Toyota,Prius V,2015,VH,500,Entreprise
2015-12-17,Toyota,Prius V,2015,VH,500,Entreprise
2015-12-17,Mitsubishi,i-MiEV,2016,VEE,8 000,Particulier
2015-12-17,Toyota,Camry Hybrid,2015,VH,500,Particulier
2015-12-17,Smart,fortwo electric driVEE,2016,VEE,8 000,Particulier
2015-12-17,Honda,Accord,2015,VH,500,Particulier
2015-12-17,Toyota,Prius V,2015,VH,500,Particulier
2015-12-17,Toyota,Prius V,2015,VH,500,Particulier
2015-12-17,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-17,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-17,Nissan,Leaf,2016,VEE,8 000,Particulier
2015-12-17,Nissan,Leaf,2016,VEE,8 000,Particulier
2015-12-17,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-17,Toyota,Prius C,2015,VH,500,Particulier
2015-12-17,Toyota,Prius,2015,VH,500,Particulier
2015-12-17,Toyota,Prius V,2016,VH,500,Particulier
2015-12-17,Chevrolet,Volt,2015,VHR,8 000,Particulier
2015-12-17,Toyota,Prius V,2016,VH,500,Particulier
2015-12-17,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-17,Toyota,Camry Hybrid,2015,VH,375,Particulier
2015-12-17,Tesla,Model S,2015,VEE,6 000,Entreprise
2015-12-17,Toyota,Prius V,2015,VH,500,Entreprise
2015-12-17,Honda,Accord,2015,VH,500,Particulier
2015-12-18,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-18,Tesla,Model S,2014,VEE,8 000,Particulier
2015-12-18,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-18,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-18,Ford,Fusion Hybride,2015,VH,500,Particulier
2015-12-18,Lincoln,MKZ,2016,VH,500,Particulier
2015-12-18,Toyota,Prius V,2016,VH,500,Particulier
2015-12-18,Toyota,Prius V,2015,VH,500,Particulier
2015-12-18,Tesla,Model S,2015,VEE,8 000,Particulier
2015-12-18,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-18,Tesla,Model S,2015,VEE,8 000,Particulier
2015-12-18,Nissan,Leaf,2012,VEE,8 000,Particulier
2015-12-18,Tesla,Model S,2015,VEE,8 000,Particulier
2015-12-18,Tesla,Model S,2015,VEE,8 000,Particulier
2015-12-18,Toyota,Prius V,2015,VH,500,Particulier
2015-12-18,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-18,Toyota,Prius V,2015,VH,500,Particulier
2015-12-18,Toyota,Prius C,2015,VH,500,Particulier
2015-12-18,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-18,Tesla,Model S,2014,VEE,8 000,Particulier
2015-12-18,Tesla,Model S,2015,VEE,8 000,Particulier
2015-12-18,Ford,Fusion Hybride,2016,VH,500,Particulier
2015-12-18,Toyota,Prius V,2015,VH,500,Particulier
2015-12-18,Chevrolet,Volt,2015,VHR,8 000,Entreprise
2015-12-18,Toyota,Prius,2015,VH,500,Particulier
2015-12-18,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-18,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-18,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-18,Toyota,Prius V,2015,VH,500,Particulier
2015-12-18,Nissan,Leaf,2016,VEE,8 000,Entreprise
2015-12-18,Toyota,Prius,2015,VH,500,Particulier
2015-12-18,Honda,Accord,2015,VH,500,Particulier
2015-12-18,Toyota,Prius V,2016,VH,500,Particulier
2015-12-18,Smart,fortwo electric driVEE,2015,VEE,8 000,Particulier
2015-12-21,Ford,C-MAX Energi,2015,VHR,3 000,Particulier
2015-12-21,Ford,C-MAX Hybride,2015,VH,500,Particulier
2015-12-21,Ford,C-MAX Hybride,2015,VH,500,Particulier
2015-12-21,Tesla,Model S,2015,VEE,6 000,Particulier
2015-12-21,Mitsubishi,i-MiEV,2016,VEE,8 000,Particulier
2015-12-21,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-21,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-21,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-21,Toyota,Camry Hybrid,2016,VH,500,Particulier
2015-12-21,Toyota,Prius,2015,VH,500,Particulier
2015-12-21,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-21,Lexus,ES 300h,2016,VH,500,Entreprise
2015-12-21,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-21,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-21,Nissan,Leaf,2015,VEE,6 000,Entreprise
2015-12-21,Toyota,Prius,2015,VH,500,Particulier
2015-12-21,Lincoln,MKZ,2016,VH,500,Particulier
2015-12-21,Nissan,Leaf,2016,VEE,8 000,Particulier
2015-12-21,Toyota,Prius,2015,VH,500,Particulier
2015-12-21,Toyota,Prius V,2016,VH,500,Particulier
2015-12-22,Ford,Fusion Hybride,2015,VH,375,Entreprise
2015-12-22,Ford,C-MAX Energi,2015,VHR,4 000,Particulier
2015-12-22,Toyota,Prius V,2016,VH,500,Particulier
2015-12-22,Toyota,Prius V,2016,VH,500,Particulier
2015-12-22,Porsche,Cayenne S e-Hybrid,2016,VHR,3 000,Particulier
2015-12-22,Nissan,Leaf,2015,VEE,8 000,Particulier
2015-12-22,Toyota,Prius C,2015,VH,500,Particulier
2015-12-22,Toyota,Camry Hybrid,2016,VH,500,Particulier
2015-12-22,Toyota,Prius,2015,VH,500,Particulier
2015-12-22,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-22,Toyota,Prius C,2014,VH,500,Particulier
2015-12-22,Toyota,Camry Hybrid,2016,VH,500,Particulier
2015-12-22,Toyota,Prius,2015,VH,500,Particulier
2015-12-22,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-22,Toyota,Prius C,2015,VH,500,Particulier
2015-12-22,Toyota,Camry Hybrid,2016,VH,500,Particulier
2015-12-23,Ford,C-MAX Energi,2015,VHR,4 000,Particulier
2015-12-23,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-23,Toyota,Prius,2016,VH,500,Particulier
2015-12-23,Toyota,Prius C,2015,VH,500,Particulier
2015-12-23,Toyota,Prius C,2015,VH,500,Particulier
2015-12-23,Toyota,Prius,2015,VH,500,Entreprise
2015-12-23,Toyota,Prius,2015,VH,500,Particulier
2015-12-23,Toyota,Camry Hybrid,2016,VH,500,Particulier
2015-12-23,Toyota,Prius V,2016,VH,500,Particulier
2015-12-23,Toyota,Prius C,2015,VH,500,Particulier
2015-12-23,Toyota,Prius V,2016,VH,500,Particulier
2015-12-23,Toyota,Prius V,2016,VH,500,Particulier
2015-12-23,Toyota,Prius V,2016,VH,500,Entreprise
2015-12-23,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-23,Mitsubishi,i-MiEV,2016,VEE,8 000,Particulier
2015-12-23,Toyota,Prius C,2015,VH,500,Particulier
2015-12-23,Toyota,Prius,2015,VH,500,Particulier
2015-12-23,Toyota,Prius V,2016,VH,500,Particulier
2015-12-23,Toyota,Prius C,2015,VH,500,Entreprise
2015-12-23,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-23,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-23,Toyota,Prius,2015,VH,500,Particulier
2015-12-23,Ford,Fusion Hybride,2015,VH,500,Particulier
2015-12-23,Toyota,Prius,2015,VH,500,Particulier
2015-12-23,Toyota,Camry Hybrid,2016,VH,500,Entreprise
2015-12-23,Toyota,Prius V,2016,VH,375,Particulier
2015-12-23,Toyota,Prius,2015,VH,500,Particulier
2015-12-23,Nissan,Leaf,2016,VEE,8 000,Entreprise
2015-12-23,Toyota,Prius C,2015,VH,500,Particulier
2015-12-23,Toyota,Prius C,2015,VH,500,Entreprise
2015-12-23,Toyota,Prius V,2016,VH,500,Particulier
2015-12-23,Chevrolet,Volt,2015,VHR,8 000,Particulier
2015-12-23,Nissan,Leaf,2016,VEE,8 000,Particulier
2015-12-23,Ford,C-MAX Energi,2015,VHR,4 000,Particulier
2015-12-29,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-29,Chevrolet,Volt,2015,VHR,8 000,Particulier
2015-12-29,Nissan,Leaf,2015,VEE,8 000,Particulier
2015-12-29,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-29,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-29,Toyota,Prius V,2016,VH,500,Entreprise
2015-12-29,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-29,Toyota,Prius,2015,VH,500,Particulier
2015-12-29,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-29,Toyota,Prius,2016,VH,500,Particulier
2015-12-29,Toyota,Prius,2015,VH,500,Particulier
2015-12-29,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-29,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-29,Ford,Fusion Energi,2016,VHR,4 000,Particulier
2015-12-29,Tesla,Model S,2015,VEE,8 000,Entreprise
2015-12-29,Honda,Accord,2015,VH,500,Particulier
2015-12-29,Toyota,Prius,2015,VH,500,Particulier
2015-12-29,Toyota,Camry Hybrid,2015,VH,500,Particulier
2015-12-29,Tesla,Model S,2015,VEE,8 000,Particulier
2015-12-29,Chevrolet,Volt,2015,VHR,8 000,Particulier
2015-12-30,Toyota,Prius C,2015,VH,500,Particulier
2015-12-30,Chevrolet,Volt,2015,VHR,8 000,Particulier
2015-12-30,Mitsubishi,i-MiEV,2016,VEE,8 000,Particulier
2015-12-30,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-30,Toyota,Prius,2015,VH,500,Particulier
2015-12-30,Nissan,Leaf,2016,VEE,8 000,Particulier
2015-12-30,Toyota,Prius V,2016,VH,500,Particulier
2015-12-30,Lincoln,MKZ,2016,VH,500,Particulier
2015-12-30,Toyota,Prius V,2016,VH,500,Particulier
2015-12-30,Tesla,Model S,2015,VEE,8 000,Particulier
2015-12-30,BMW,i3,2015,VHR,8 000,Particulier
2015-12-30,Toyota,Prius,2015,VH,500,Particulier
2015-12-30,Toyota,Prius V,2016,VH,500,Particulier
2015-12-30,Nissan,Leaf,2016,VEE,8 000,Particulier
2015-12-30,Chevrolet,Volt,2016,VHR,8 000,Entreprise
2015-12-30,Ford,Focus Électrique,2016,VEE,8 000,Particulier
2015-12-30,Toyota,Prius,2015,VH,500,Particulier
2015-12-30,BMW,i8,2015,VHR,3 000,Particulier
2015-12-30,Nissan,Leaf,2016,VEE,8 000,Particulier
2015-12-30,Porsche,Cayenne S e-Hybrid,2016,VHR,4 000,Particulier
2015-12-30,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-30,Toyota,Prius,2015,VH,500,Particulier
2015-12-30,Toyota,Prius,2015,VH,500,Particulier
2015-12-30,Chevrolet,Volt,2016,VHR,8 000,Particulier
2015-12-30,Toyota,Prius,2015,VH,500,Particulier
2015-12-30,Nissan,Leaf,2015,VEE,8 000,Particulier
2015-12-30,Toyota,Prius,2015,VH,500,Entreprise
2015-12-30,Toyota,Prius,2015,VH,500,Particulier
2015-12-30,Toyota,Prius V,2016,VH,375,Particulier
2015-12-30,Lincoln,MKZ,2015,VH,500,Particulier
2015-12-30,Ford,C-MAX Energi,2015,VHR,4 000,Particulier
2016-01-05,Nissan,Leaf,2016,VEE,8 000,Particulier
2016-01-05,Chevrolet,Volt,2016,VHR,8 000,Particulier
2016-01-05,Nissan,Leaf,2016,VEE,8 000,Particulier
2016-01-05,Chevrolet,Volt,2016,VHR,8 000,Particulier
2016-01-05,Nissan,Leaf,2016,VEE,8 000,Particulier
2016-01-05,Ford,C-MAX Hybride,2015,VH,500,Particulier
2016-01-05,Nissan,Leaf,2016,VEE,6 000,Particulier
2016-01-05,Chevrolet,Volt,2016,VHR,8 000,Entreprise
2016-01-05,Chevrolet,Volt,2016,VHR,8 000,Particulier
2016-01-05,Toyota,Prius,2015,VH,500,Particulier
2016-01-05,Tesla,Model S,2015,VEE,8 000,Particulier
2016-01-05,Tesla,Model S,2015,VEE,8 000,Particulier
2016-01-05,Lincoln,MKZ,2016,VH,500,Particulier
2016-01-05,Tesla,Model S,2015,VEE,8 000,Particulier
2016-01-05,Chevrolet,Volt,2016,VHR,8 000,Particulier
2016-01-05,Chevrolet,Volt,2016,VHR,8 000,Particulier
2016-01-05,Tesla,Model S,2015,VEE,8 000,Particulier
2016-01-05,Chevrolet,Volt,2016,VHR,8 000,Particulier
2016-01-05,BMW,i3,2015,VHR,8 000,Particulier
2016-01-05,Chevrolet,Volt,2016,VHR,8 000,Particulier
2016-01-05,Toyota,Prius C,2015,VH,500,Particulier
2016-01-05,Chevrolet,Volt,2016,VHR,8 000,Particulier
2016-01-05,Nissan,Leaf,2016,VEE,8 000,Particulier
2016-01-05,Tesla,Model S,2015,VEE,8 000,Entreprise
2016-01-05,Ford,C-MAX Hybride,2016,VH,500,Particulier
2016-01-05,Toyota,Prius C,2015,VH,500,Particulier
2016-01-05,Chevrolet,Volt,2016,VHR,8 000,Particulier
2016-01-05,Chevrolet,Volt,2016,VHR,8 000,Particulier
2016-01-06,Chevrolet,Volt,2016,VHR,8 000,Particulier
2016-01-06,Chevrolet,Volt,2016,VHR,8 000,Particulier
2016-01-06,Toyota,Prius V,2016,VH,500,Entreprise
2016-01-06,Kia,Soul,2016,VEE,8 000,Particulier
2016-01-06,Chevrolet,Volt,2016,VHR,8 000,Particulier
2016-01-06,Chevrolet,Volt,2016,VHR,6 000,Particulier
2016-01-06,Toyota,Prius C,2015,VH,500,Particulier
2016-01-06,Tesla,Model S,2015,VEE,6 000,Particulier
2016-01-06,Nissan,Leaf,2015,VEE,8 000,Particulier
2016-01-06,Tesla,Model S,2015,VEE,8 000,Particulier
2016-01-06,Kia,Soul,2016,VEE,8 000,Particulier
2016-01-06,Toyota,Prius V,2016,VH,500,Particulier
2016-01-06,Nissan,Leaf,2016,VEE,8 000,Particulier
2016-01-06,Toyota,Prius V,2016,VH,500,Particulier
2016-01-06,Chevrolet,Volt,2016,VHR,8 000,Particulier
2016-01-06,Nissan,Leaf,2016,VEE,8 000,Municipalité
2016-01-06,Ford,C-MAX Hybride,2015,VH,500,Particulier
2016-01-06,Chevrolet,Volt,2015,VHR,8 000,Particulier
2016-01-06,Chevrolet,Volt,2015,VHR,8 000,Particulier
2016-01-06,Nissan,Leaf,2016,VEE,8 000,Particulier
2016-01-06,Chevrolet,Volt,2016,VHR,8 000,Particulier
2016-01-06,Nissan,Leaf,2016,VEE,8 000,Entreprise
2016-01-06,Chevrolet,Volt,2016,VHR,8 000,Particulier
2016-01-06,Chevrolet,Volt,2016,VHR,8 000,Particulier
2016-01-06,Chevrolet,Volt,2016,VHR,8 000,Particulier
2016-01-06,Chevrolet,Volt,2016,VHR,8 000,Particulier
2016-01-06,Toyota,Prius,2015,VH,500,Particulier
2016-01-06,Chevrolet,Volt,2016,VHR,8 000,Particulier
2016-01-07,Chevrolet,Volt,2015,VHR,8 000,Particulier
2016-01-07,Nissan,Leaf,2016,VEE,8 000,Particulier
2016-01-07,Toyota,Prius V,2016,VH,500,Particulier
2016-01-07,Chevrolet,Volt,2016,VHR,8 000,Particulier
2016-01-07,Chevrolet,Volt,2016,VHR,8 000,Particulier
2016-01-07,Chevrolet,Volt,2016,VHR,8 000,Particulier
2016-01-07,Chevrolet,Volt,2016,VHR,8 000,Particulier
2016-01-07,Chevrolet,Volt,2015,VHR,8 000,Particulier
2016-01-07,Chevrolet,Volt,2015,VHR,8 000,Particulier
2016-01-07,Chevrolet,Volt,2016,VHR,8 000,Particulier
2016-01-07,Chevrolet,Volt,2016,VHR,8 000,Particulier
2016-01-07,Nissan,Leaf,2016,VEE,8 000,Particulier
2016-01-07,Chevrolet,Volt,2016,VHR,8 000,Entreprise
2016-01-07,Chevrolet,Volt,2016,VHR,8 000,Particulier
2016-01-07,Chevrolet,Volt,2016,VHR,8 000,Particulier
2016-01-07,Toyota,Prius C,2016,VH,500,Entreprise
2016-01-07,Chevrolet,Volt,2016,VHR,8 000,Particulier
2016-01-07,Chevrolet,Volt,2016,VHR,8 000,Particulier
2016-01-07,Smart,fortwo electric driVEE,2015,VEE,8 000,Particulier
2016-01-07,Chevrolet,Volt,2016,VHR,8 000,Particulier
2016-01-07,Kia,Soul,2016,VEE,8 000,Particulier
2016-01-07,Toyota,Prius,2015,VH,500,Particulier
2016-01-08,Ford,C-MAX Hybride,2015,VH,500,Particulier
2016-01-08,Chevrolet,Volt,2016,VHR,8 000,Particulier
2016-01-08,Toyota,Prius,2015,VH,500,Particulier
2016-01-08,Chevrolet,Volt,2016,VHR,8 000,Particulier
2016-01-08,Smart,fortwo electric driVEE,2015,VEE,8 000,Particulier
